03319.9*A,FD50,THE TRAILS,LURAVILLE,FL,ASO,ORL,PR,30-06-32.8010N,083-11-19.4910W,PR,,NON-NPIAS,,N,,,8,0
03308.5*A,FL35,GERACI AIRPARK,LUTZ,FL,ASO,ORL,PR,28-10-30.0000N,082-29-16.0000W,PR,,NON-NPIAS,,N,,,6,0
03308.49*H,FD06,LAKE BIRD,LUTZ,FL,ASO,ORL,PR,28-10-51.2400N,082-27-20.1600W,PR,,NON-NPIAS,,N,,,0,0
03308.491*H,FA70,ST JOSEPH'S HOSPITAL NORTH,LUTZ,FL,ASO,ORL,PR,28-07-50.0900N,082-30-33.3300W,PR,,NON-NPIAS,,N,,,0,0
03308.6*A,FL11,THRIFTS,MACCLENNY,FL,ASO,ORL,PR,30-20-57.8480N,082-07-15.4070W,PR,,NON-NPIAS,,N,,,1,0
03310.1*A,38FA,BLUE SPRINGS,MADISON,FL,ASO,ORL,PR,30-29-00.7660N,083-14-59.5150W,PR,,NON-NPIAS,,N,,,0,0
03310.02*A,7FD9,ESTHERBROOK AERODROME,MADISON,FL,ASO,ORL,PR,30-37-27.7480N,083-17-12.5310W,PR,,NON-NPIAS,,N,,,2,0
03312.52*A,3FL8,HART,MALONE,FL,ASO,ORL,PR,30-56-46.6000N,085-16-25.7500W,PR,,NON-NPIAS,,N,,,0,0
03312.51*A,56FD,NORTH AMERICAN FARMS,MALONE,FL,ASO,ORL,PR,30-57-52.6690N,085-04-09.7440W,PR,,NON-NPIAS,,N,,,0,0
03313.3*H,91FD,FREEDOM WPEC INC,MANGONIA PARK,FL,ASO,ORL,PR,26-45-41.2270N,080-04-14.1500W,PR,,NON-NPIAS,,N,,,0,0
03314.03*H,10FL,FISHERMEN'S HOSPITAL EMERGENCY HELISTOP,MARATHON,FL,ASO,ORL,PR,24-42-37.5090N,081-05-40.2640W,PR,,NON-NPIAS,,N,,,0,0
03314.04*C,42FL,PLANTATION KEY,MARATHON,FL,ASO,ORL,PR,24-58-16.4710N,080-35-44.2240W,PR,,NON-NPIAS,,N,,,1,0
03314.*A,MTH,THE FLORIDA KEYS MARATHON INTL,MARATHON,FL,ASO,ORL,PU,24-43-34.3000N,081-03-04.9000W,PU,I A U 12/1974,General Aviation,,N,100LLA1+,AGRI  INSTR  RNTL  SALES,71,0
03314.02*H,2FD5,THE ISLAND FISH CO,MARATHON,FL,ASO,ORL,PR,24-44-03.5050N,081-01-07.2580W,PR,,NON-NPIAS,,N,,,0,0
03315.44*A,MKY,MARCO ISLAND,MARCO ISLAND,FL,ASO,ORL,PU,25-59-42.1000N,081-40-21.1000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL,25,0
03319.2*H,69FL,GRIFFIN,MARIANNA,FL,ASO,ORL,PR,30-46-08.5000N,085-04-51.1000W,PR,,NON-NPIAS,,N,,,0,93887
03319.01*H,28FD,JACKSON COUNTY HOSPITAL,MARIANNA,FL,ASO,ORL,PR,30-47-13.6920N,085-14-27.7460W,PU,,NON-NPIAS,,N,,,0,0
03319.02*H,FL53,JOEY ANDERSON,MARIANNA,FL,ASO,ORL,PR,30-44-04.6900N,085-11-05.7300W,PR,,NON-NPIAS,,N,,,0,0
03319.1*A,21FD,LAND'S FIELD,MARIANNA,FL,ASO,ORL,PR,30-41-40.6970N,085-18-38.7400W,PR,,NON-NPIAS,,N,,,1,800
03319.*A,MAI,MARIANNA MUNI,MARIANNA,FL,ASO,ORL,PU,30-50-16.1000N,085-10-54.8000W,PU,,General Aviation,,N,100LLA,AMB  GLD  TOW,23,0
03319.5*A,HRT,HURLBURT FIELD,MARY ESTHER,FL,ASO,ORL,PR,30-25-44.1050N,086-41-19.6840W,MA,,NON-NPIAS,,Y,B+,,0,0
03319.6*A,06FD,GRASS ROOTS AIRPARK,MASCOTTE,FL,ASO,ORL,PR,28-38-30.0000N,081-53-06.0000W,PR,,NON-NPIAS,,N,,,20,0
03319.91*A,33FD,R O RANCH,MAYO,FL,ASO,ORL,PR,29-54-51.8020N,083-15-59.4930W,PR,,NON-NPIAS,,N,,,0,0
03320.*A,NRB,MAYPORT NS (ADM DAVID L MCDONALD FIELD),MAYPORT,FL,ASO,ORL,PR,30-23-28.9455N,081-25-28.2683W,MN,,NON-NPIAS,,Y,,,0,20000
03308.57*A,8FD1,BUCKNER,MC ALPIN,FL,ASO,ORL,PR,30-05-55.8180N,082-55-39.4620W,PR,,NON-NPIAS,,N,,,1,28016
03308.58*A,9FD9,BUDDY'S AG SERVICE,MC ALPIN,FL,ASO,ORL,PR,30-07-20.8150N,082-58-04.4660W,PR,,NON-NPIAS,,N,,,2,0
03308.581*A,FL10,LITTLE RIVER,MC ALPIN,FL,ASO,ORL,PR,30-06-53.8190N,082-54-32.4610W,PR,,NON-NPIAS,,N,,,15,38603
03320.4*H,FD00,DADE COUNTY MOSQUITO CONTROL,MEDLEY,FL,ASO,ORL,PR,25-49-38.3510N,080-20-32.1870W,PU,,NON-NPIAS,,N,,,0,0
03321.04*H,3FD3,HOLMES RGNL MEDICAL CENTER,MELBOURNE,FL,ASO,ORL,PR,28-05-16.0560N,080-36-49.1920W,PR,,NON-NPIAS,,N,,,0,0
03321.*A,MLB,MELBOURNE INTL,MELBOURNE,FL,ASO,ORL,PU,28-06-09.9000N,080-38-42.9000W,PU,I C S 05/1973,Primary,Non-Hub,Y,100LLA,AMB  AVNCS  CARGO  CHTR  INSTR  RNTL,224,0
03321.05*H,92FD,NIERENBERG ESTATE,MELBOURNE,FL,ASO,ORL,PR,28-13-06.0400N,080-41-03.1930W,PR,,NON-NPIAS,,N,,,0,9750
03321.02*A,31FL,TEDFORD RANCH,MELBOURNE,FL,ASO,ORL,PR,28-02-36.0690N,081-01-09.2270W,PR,,NON-NPIAS,,N,,,0,0
03321.06*H,66FL,VA OUTPATIENT CLINIC,MELBOURNE,FL,ASO,ORL,PR,28-15-17.0300N,080-44-38.1900W,PR,,NON-NPIAS,,N,,,0,0
03321.07*H,8FA7,VIERA HOSPITAL,MELBOURNE,FL,ASO,ORL,PR,28-13-36.4000N,080-43-51.5000W,PR,,NON-NPIAS,,N,,,0,0
03322.11*A,FD22,MELROSE LANDING,MELROSE,FL,ASO,ORL,PR,29-40-00.8840N,081-57-18.3390W,PR,,NON-NPIAS,,N,,,21,0
03322.*A,39FA,SANDERS RANCH,MELROSE,FL,ASO,ORL,PR,29-39-44.8840N,082-00-33.3450W,PR,,NON-NPIAS,,N,,,2,0
03323.*A,COI,MERRITT ISLAND,MERRITT ISLAND,FL,ASO,ORL,PU,28-20-29.8000N,080-41-07.7000W,PU,,General Aviation,,N,100LLA,AVNCS  INSTR  RNTL,139,0
03324.3*H,9FA8,BAPTIST HOSPITAL,MIAMI,FL,ASO,ORL,PR,25-41-09.8700N,080-20-18.5200W,PR,,NON-NPIAS,,N,,,0,0
03326.1*A,14FA,BURRS STRIP,MIAMI,FL,ASO,ORL,PR,25-34-12.3850N,080-23-59.1960W,PR,,NON-NPIAS,,N,100  80,,4,0
03326.*A,TNT,DADE-COLLIER TRAINING AND TRANSITION,MIAMI,FL,ASO,ORL,PU,25-51-42.5000N,080-53-49.2000W,PU,,General Aviation,,N,,,0,0
03324.33*H,64FL,DISTRICT VI,MIAMI,FL,ASO,ORL,PR,25-46-55.1300N,080-22-39.0800W,PR,,NON-NPIAS,,N,,,0,91416
03324.52*H,0FD2,DOLPHIN STADIUM,MIAMI,FL,ASO,ORL,PR,25-57-35.3320N,080-14-13.1740W,PR,,NON-NPIAS,,N,,,0,0
03330.2*H,0FA0,DORAL RESORT & COUNTRY CLUB,MIAMI,FL,ASO,ORL,PR,25-49-02.5000N,080-20-25.4000W,PR,,NON-NPIAS,,N,,,0,0
03324.32*H,FD23,FISHER ISLAND,MIAMI,FL,ASO,ORL,PR,25-45-51.0000N,080-08-19.1650W,PR,,NON-NPIAS,,N,,,1,0
03324.51*H,FL94,FLORIDA POWER & LIGHT CO,MIAMI,FL,ASO,ORL,PR,25-46-01.3590N,080-20-59.1880W,PR,,NON-NPIAS,,N,,,0,0
03330.3*H,25FA,JACKSON MEMORIAL HOSPITAL,MIAMI,FL,ASO,ORL,PR,25-47-34.3500N,080-12-17.1700W,PU,,NON-NPIAS,,N,,,0,0
03330.13*H,FL91,JACKSON SOUTH COMMUNITY HOSPITAL,MIAMI,FL,ASO,ORL,PR,25-37-47.8200N,080-20-39.1400W,PR,,NON-NPIAS,,N,,,0,0
03326.15*H,FL98,KELLY TRACTOR CO,MIAMI,FL,ASO,ORL,PR,25-49-38.3510N,080-20-01.1860W,PR,,NON-NPIAS,,N,,,0,113500
03326.16*H,2FA0,KENDALL DISTRICT STATION,MIAMI,FL,ASO,ORL,PR,25-41-44.3690N,080-22-53.1930W,PU,,NON-NPIAS,,N,,,0,0
03324.55*H,70FL,KENDALL RGNL MEDICAL CENTER,MIAMI,FL,ASO,ORL,PR,25-43-52.0000N,080-23-10.0000W,PR,,NON-NPIAS,,N,,,0,0
03325.15*A,FA35,LINDBERGH'S LANDING,MIAMI,FL,ASO,ORL,PR,25-37-10.3000N,080-29-19.2000W,PR,,NON-NPIAS,,N,,,16,1950
03324.5*H,FL25,MERCY HOSPITAL,MIAMI,FL,ASO,ORL,PR,25-44-24.0600N,080-12-44.3000W,PR,,NON-NPIAS,,N,,,0,0
03324.1*C,X44,MIAMI,MIAMI,FL,ASO,ORL,PU,25-46-42.0000N,080-10-13.0000W,PU,,General Aviation,,N,,,0,194111
03324.4*H,FA76,MIAMI CHILDRENS HOSPITAL,MIAMI,FL,ASO,ORL,PR,25-44-27.3800N,080-17-40.8000W,PR,,NON-NPIAS,,N,,,0,0
03325.1*A,TMB,MIAMI EXECUTIVE,MIAMI,FL,ASO,ORL,PU,25-38-51.2294N,080-25-59.6086W,PU,,Reliever,,Y,100LLA,AMB  AVNCS  BCHGR  CHTR  INSTR  RNTL  SALES  SURV,388,410658
03324.9*H,71FL,MIAMI FEDERAL RESERVE BANK,MIAMI,FL,ASO,ORL,PR,25-48-27.3530N,080-20-31.1870W,PR,,NON-NPIAS,,N,,,0,0
03333.*A,MIA,MIAMI INTL,MIAMI,FL,ASO,ORL,PU,25-47-43.3000N,080-17-24.4000W,PU,I E S 05/1973,Primary,Large,Y,100  A,AFRT  AGRI  CARGO  CHTR,28,21024
03327.1*H,3FL5,MIAMI SEAQUARIUM,MIAMI,FL,ASO,ORL,PR,25-44-02.5000N,080-10-00.3000W,PR,,NON-NPIAS,,N,,,0,0
03324.*A,FL31,MJD,MIAMI,FL,ASO,ORL,PR,25-33-16.3900N,080-33-14.2100W,PR,,NON-NPIAS,,N,,,2,0
03339.*A,OPF,OPA-LOCKA EXECUTIVE,MIAMI,FL,ASO,ORL,PU,25-54-26.7000N,080-16-41.6000W,PU,,Reliever,,Y,100LLA,AVNCS  CHTR  INSTR  RNTL  SALES,258,0
03324.6*H,FL83,WSVN TELEVISION CHANNEL 7,MIAMI,FL,ASO,ORL,PR,25-51-01.3460N,080-09-16.1660W,PR,,NON-NPIAS,,N,,,0,0
03339.51*H,FL93,MOUNT SINAI MEDICAL CENTER,MIAMI BEACH,FL,ASO,ORL,PR,25-48-52.1500N,080-08-28.3600W,PR,,NON-NPIAS,,N,,,0,0
03339.52*H,23FA,OCEAN BEACH RESORT,MIAMI BEACH,FL,ASO,ORL,PR,25-49-32.3490N,080-07-16.1620W,PR,,NON-NPIAS,,N,,,0,0
03341.*H,1FD6,PAINES PRAIRIE,MICANOPY,FL,ASO,ORL,PR,29-32-45.8890N,082-17-14.3640W,PR,,NON-NPIAS,,N,,,1,0
03343.1*A,FL12,INGALLS FIELD,MICCOSUKEE,FL,ASO,ORL,PR,30-35-25.7170N,084-01-49.6090W,PR,,NON-NPIAS,,N,,,0,0
03344.04*H,71FD,BLACKCREEK INTL,MIDDLEBURG,FL,ASO,ORL,PR,30-04-26.0000N,081-48-57.0000W,PR,,NON-NPIAS,,N,,,0,0
03344.01*A,FL13,SPENCER'S AIRPARK,MIDDLEBURG,FL,ASO,ORL,PR,30-04-06.8630N,081-57-38.3740W,PR,,NON-NPIAS,,N,,,2,0
03344.08*H,5VG5,ST VINCENT'S CLAY COUNTY,MIDDLEBURG,FL,ASO,NONE,PR,30-06-27.5000N,081-49-58.5000W,PR,,NON-NPIAS,,N,,,0,0
03344.02*A,11FL,WILLIAMS FIELD,MIDDLEBURG,FL,ASO,ORL,PR,30-02-34.8640N,081-52-51.3610W,PR,,NON-NPIAS,,N,,,10,0
03349.1*A,FL77,CALUSA RANCH,MILES CITY,FL,ASO,ORL,PR,26-03-16.3280N,081-04-04.2520W,PR,,NON-NPIAS,,N,,,5,0
03352.1*A,NFJ,CHOCTAW NOLF,MILTON,FL,ASO,ORL,PR,30-30-25.0000N,086-57-35.0000W,MN,,NON-NPIAS,,Y,,,0,0
03351.4*A,93FD,CHUMUCKLA 20-20,MILTON,FL,ASO,ORL,PR,30-45-16.6810N,087-10-38.8940W,PR,,NON-NPIAS,,N,,,1,0
03351.2*A,24FL,GARCON FIELD,MILTON,FL,ASO,ORL,PR,30-29-24.0000N,087-05-09.0000W,PR,,NON-NPIAS,,N,,,2,0
03351.1*A,16FL,J-22 RANCH,MILTON,FL,ASO,ORL,PR,30-43-30.6840N,087-12-04.8960W,PR,,NON-NPIAS,,N,,,15,0
03351.*A,2R4,PETER PRINCE FIELD,MILTON,FL,ASO,ORL,PU,30-38-15.4350N,086-59-37.1500W,PU,,General Aviation,,N,100LLA1+,,86,0
03351.01*H,94FD,SANTA ROSA MEDICAL CENTER,MILTON,FL,ASO,ORL,PR,30-38-01.3100N,087-03-58.2500W,PR,,NON-NPIAS,,N,,,0,0
03351.3*A,NGS,SANTA ROSA NOLF,MILTON,FL,ASO,ORL,PR,30-36-39.0000N,086-56-24.0000W,MN,,NON-NPIAS,,N,,,0,99569
03352.01*A,NSE,WHITING FIELD NAS NORTH,MILTON,FL,ASO,ORL,PR,30-43-20.8925N,087-01-26.0445W,MN,,NON-NPIAS,,Y,100LL,,0,3442
03352.*A,NDZ,WHITING FIELD NAS SOUTH,MILTON,FL,ASO,ORL,PR,30-41-54.8633N,087-00-51.8640W,MN,,NON-NPIAS,,Y,100LL,,0,0
03354.11*U,3FD4,FLORIDA FLYING GATORS,MINNEOLA,FL,ASO,ORL,PR,28-37-39.9890N,081-48-10.2780W,PR,,NON-NPIAS,,N,,,37,0
03356.*H,1FL4,NBC 6 (WTVJ),MIRAMAR,FL,ASO,ORL,PR,25-59-11.0000N,080-21-14.0000W,PR,,NON-NPIAS,,N,,,0,0
03358.*A,74FL,JEFFERSON LANDINGS,MONTICELLO,FL,ASO,ORL,PR,30-35-04.7290N,083-42-28.5720W,PR,,NON-NPIAS,,N,,,8,0
03358.12*A,7FA8,LAKEVIEW AIRSTRIP,MONTICELLO,FL,ASO,NONE,PR,30-31-32.1600N,083-51-29.7300W,PR,,NON-NPIAS,,N,,,3,22000
03361.1*A,FA30,REDTAIL AIRSTRIP,MORRISTON,FL,ASO,ORL,PR,29-16-45.0000N,082-30-00.0000W,PR,,NON-NPIAS,,N,,,1,130986
03365.*C,22FL,LAKESIDE,MOUNT DORA,FL,ASO,ORL,PR,28-47-34.0700N,081-39-19.1300W,PR,,NON-NPIAS,,N,,,1,0
03369.62*H,9FL6,LAND SOUTH,MULBERRY,FL,ASO,ORL,PR,27-51-59.0000N,081-58-10.0000W,PR,,NON-NPIAS,,N,,,0,0
03370.*A,8FD3,BLACKWATER AIRFIELD,MUNSON,FL,ASO,ORL,PR,30-52-39.6660N,086-51-15.8560W,PU,,NON-NPIAS,,N,,,1,0
03379.01*H,FD97,NAPLES COMMUNITY HOSPITAL,NAPLES,FL,ASO,ORL,PR,26-09-03.7000N,081-47-51.9700W,PR,,NON-NPIAS,,N,,,0,0
03379.*A,APF,NAPLES MUNI,NAPLES,FL,ASO,ORL,PU,26-09-08.7895N,081-46-32.2996W,PU,I A S 01/1983,General Aviation,,Y,100LLA    A+,AGRI  AMB  CHTR  RNTL  SALES,348,0
03379.03*H,4FL7,PHYSICIANS RGNL MED CTR-COLLIER BLVD,NAPLES,FL,ASO,ORL,PR,26-06-23.7100N,081-41-07.0700W,PR,,NON-NPIAS,,N,,,0,0
03378.21*A,FA37,WING SOUTH AIRPARK,NAPLES,FL,ASO,ORL,PR,26-07-00.3300N,081-42-11.3090W,PR,,NON-NPIAS,,N,,,20,0
03384.*A,1J9,FORT WALTON BEACH,NAVARRE,FL,ASO,ORL,PU,30-24-22.7000N,086-49-45.1000W,PR,,NON-NPIAS,,N,,,8,97400
03384.01*H,52FD,PULLUM PAD,NAVARRE,FL,ASO,ORL,PR,30-24-08.7160N,086-51-59.8550W,PR,,NON-NPIAS,,N,,,0,117649
03385.*H,FL30,HCA NEW PORT RICHEY HOSPITAL,NEW PORT RICHEY,FL,ASO,ORL,PR,28-14-06.0370N,082-43-04.3610W,PR,,NON-NPIAS,,N,,,0,0
03385.02*A,FA40,HIDDEN LAKE,NEW PORT RICHEY,FL,ASO,ORL,PR,28-16-59.1000N,082-38-26.5200W,PR,,NON-NPIAS,,N,100LL,,80,0
03385.06*H,6FA6,NORTH BAY HOSPITAL,NEW PORT RICHEY,FL,ASO,ORL,PR,28-15-20.0000N,082-42-50.0000W,PR,,NON-NPIAS,,N,,,0,0
03385.03*H,9FL4,PASCO COUNTY MOSQUITO,NEW PORT RICHEY,FL,ASO,ORL,PR,28-11-36.2400N,082-37-13.4100W,PR,,NON-NPIAS,,N,A,,2,130989
03385.04*H,FL32,RGNL MEDICAL CENTER BAYONET POINT,NEW PORT RICHEY,FL,ASO,ORL,PR,28-21-44.7300N,082-41-16.8800W,PR,,NON-NPIAS,,N,,,0,66357
03387.2*A,X50,MASSEY RANCH AIRPARK,NEW SMYRNA BEACH,FL,ASO,ORL,PU,28-58-44.1000N,080-55-29.2000W,PR,,NON-NPIAS,,N,100LLA,INSTR,88,0
03387.*A,EVB,NEW SMYRNA BEACH MUNI,NEW SMYRNA BEACH,FL,ASO,ORL,PU,29-03-20.5000N,080-56-56.1000W,PU,,Reliever,,Y,100LLA,CHTR  INSTR  RNTL  SALES,88,0
03388.1*A,FL17,RUCKEL,NICEVILLE,FL,ASO,ORL,PR,30-31-10.7080N,086-26-17.8150W,PR,,NON-NPIAS,,N,100,,25,0
03388.12*H,6FL5,TWIN CITIES HOSPITAL,NICEVILLE,FL,ASO,ORL,PR,30-32-02.0000N,086-29-47.0000W,PR,,NON-NPIAS,,N,,,0,0
03388.94*H,05FD,AVENTURA,NORTH MIAMI BEACH,FL,ASO,ORL,PR,25-57-39.3310N,080-08-21.1630W,PR,,NON-NPIAS,,N,,,0,0
03389.13*H,FL87,INTRA COASTAL POLICE SUB-STATION,NORTH MIAMI BEACH,FL,ASO,ORL,PR,25-55-01.3370N,080-08-59.1650W,PU,,NON-NPIAS,,N,,,0,200
03390.*H,84FD,NORTH PORT EMS,NORTH PORT,FL,ASO,ORL,PR,27-02-46.2200N,082-14-09.6900W,PU,,NON-NPIAS,,N,,,0,0
03390.01*H,49FA,NORTH PORT FIRE RESCUE STATION 81,NORTH PORT,FL,ASO,ORL,PR,27-04-27.9000N,082-12-29.0000W,PR,,NON-NPIAS,,N,,,0,41966
03390.02*H,4FL4,NORTH PORT FIRE RESCUE STATION 84,NORTH PORT,FL,ASO,ORL,PR,27-03-58.7400N,082-09-45.4600W,PR,,NON-NPIAS,,N,,,0,0
03392.5*A,FL18,SUWANNEE FARMS,O'BRIEN,FL,ASO,ORL,PR,30-05-25.8100N,083-03-16.4740W,PR,,NON-NPIAS,,N,,,0,0
03391.*A,2FD6,TULLY RV AIRPARK,OAK HILL,FL,ASO,ORL,PR,28-53-23.0350N,080-52-02.1600W,PR,,NON-NPIAS,,N,,,2,0
03391.01*A,34FD,BLUE RIDGE FLIGHTPARK,OAKHILL,FL,ASO,ORL,PR,28-51-25.9620N,080-54-25.1960W,PR,,NON-NPIAS,,N,,,20,50000
03391.5*C,0FA5,BRILEY FARM,OAKLAND,FL,ASO,ORL,PR,28-34-22.0000N,081-37-43.0000W,PR,,NON-NPIAS,,N,,,1,0
03393.3*H,FL49,BERNIE LITTLE,OCALA,FL,ASO,ORL,PR,29-10-10.9100N,082-08-58.3300W,PR,,NON-NPIAS,,N,,,0,0
03394.05*A,FL19,CROSSWIND FARM,OCALA,FL,ASO,ORL,PR,29-14-42.9020N,082-21-13.3590W,PR,,NON-NPIAS,,N,,,3,120749
03394.02*A,FD29,FLYING DUTCHMAN RANCH,OCALA,FL,ASO,ORL,PR,29-07-50.9200N,082-07-09.3200W,PR,,NON-NPIAS,,N,,,0,0
03394.03*A,FL63,IDLE WILD,OCALA,FL,ASO,ORL,PR,29-17-20.9010N,082-19-20.3570W,PR,,NON-NPIAS,,N,,,0,0
03393.1*A,17FL,JUMBOLAIR,OCALA,FL,ASO,ORL,PR,29-16-48.9080N,082-07-29.3330W,PR,,NON-NPIAS,,N,,,22,0
03393.4*H,FL79,LOCKHEED MARTIN-OCALA,OCALA,FL,ASO,ORL,PR,29-05-08.9300N,081-59-03.3100W,PR,,NON-NPIAS,,N,,,0,0
03394.01*A,FL61,MC GINLEY,OCALA,FL,ASO,ORL,PR,29-01-33.9250N,082-12-44.3340W,PR,,NON-NPIAS,,N,100,,3,21900
03394.*A,OCF,OCALA INTL-JIM TAYLOR FIELD,OCALA,FL,ASO,ORL,PU,29-10-18.7564N,082-13-26.8127W,PU,I B U 11/1984,General Aviation,,Y,100LLA1+,AVNCS  CHTR  INSTR  RNTL  SALES,96,319298
03393.7*H,3FD1,ORMC TRAUMA CENTER,OCALA,FL,ASO,ORL,PR,29-10-32.0000N,082-08-12.0000W,PR,,NON-NPIAS,,N,,,0,0
03394.04*A,FA49,SHADY INTL,OCALA,FL,ASO,ORL,PR,29-05-45.9200N,082-10-44.3330W,PR,,NON-NPIAS,,N,,,20,0
03394.09*H,1FL6,SHERIFF'S NORTH MULTI DISTRICT OFFICE,OCALA,FL,ASO,ORL,PR,29-16-26.0000N,082-09-01.0000W,PU,,NON-NPIAS,,N,,,0,293329
03394.08*H,3FL3,SHERIFF'S OPERATION CENTER,OCALA,FL,ASO,ORL,PR,29-11-35.9100N,082-10-30.3300W,PR,,NON-NPIAS,,N,,,0,0
03394.1*H,FL68,SHERIFF'S SOUTH MULTI DISTRICT OFFICE,OCALA,FL,ASO,ORL,PR,29-06-20.9200N,082-05-27.3200W,PR,,NON-NPIAS,,N,,,0,0
03393.2*A,FD04,LEEWARD AIR RANCH,OCALA/BELLEVIEW,FL,ASO,ORL,PR,29-05-33.3000N,082-01-55.2000W,PR,,NON-NPIAS,,N,,,172,127000
03394.4*H,FL21,BERLIN,OCEANWAY,FL,ASO,ORL,PR,30-27-46.8580N,081-36-54.3440W,PR,,NON-NPIAS,,N,,,0,0
03394.44*A,16FA,LITTLE DEER,OCHOPEE,FL,ASO,ORL,PR,26-01-51.3310N,081-02-19.2490W,PR,,NON-NPIAS,,N,,,0,0
03394.431*A,FA80,LOST HORN RANCH,OCHOPEE,FL,ASO,ORL,PR,25-58-05.3400N,081-04-53.2550W,PR,,NON-NPIAS,,N,,,6,0
03394.45*A,FA74,ROMOR RANCH,OCHOPEE,FL,ASO,ORL,PR,25-58-51.3380N,081-03-24.2520W,PR,,NON-NPIAS,,N,,,1,0
03394.62*H,76FL,HEALTH CENTRAL,OCOEE,FL,ASO,ORL,PR,28-33-02.0000N,081-31-41.0000W,PR,,NON-NPIAS,,N,,,0,94666
03394.90*C,57FL,LAKE KEYSTONE SEAPLANE BASE,ODESSA,FL,ASO,ORL,PR,28-08-09.4000N,082-35-38.3100W,PR,,NON-NPIAS,,N,,,1,0
03396.17*H,FD40,AMISTAD NORTH HELIPORT,OKEECHOBEE,FL,ASO,ORL,PR,27-16-19.0000N,080-40-54.0000W,PR,,NON-NPIAS,,N,,,0,37186
03396.15*H,15FA,AMISTAD RANCH,OKEECHOBEE,FL,ASO,ORL,PR,27-12-57.0100N,080-41-05.5200W,PR,,NON-NPIAS,,N,,,0,36750
03396.002*H,60FA,BRIGHTON,OKEECHOBEE,FL,ASO,ORL,PR,27-04-59.0000N,081-04-59.0000W,PR,,NON-NPIAS,,N,A,,0,0
03396.12*A,96FD,CITRUS HEDGING RANCH,OKEECHOBEE,FL,ASO,ORL,PR,27-20-00.1550N,080-44-10.2100W,PR,,NON-NPIAS,,N,,,1,126750
03396.13*A,FD39,FLYING COW AIR RANCH,OKEECHOBEE,FL,ASO,ORL,PR,27-09-20.0000N,080-41-30.0000W,PR,,NON-NPIAS,,N,,,4,0
03396.01*H,26FL,HCA RAULERSON HOSPITAL,OKEECHOBEE,FL,ASO,ORL,PR,27-15-56.1630N,080-49-49.2180W,PR,,NON-NPIAS,,N,,,0,142707
03396.14*A,83FD,LAKE MONTAZA,OKEECHOBEE,FL,ASO,ORL,PR,27-34-49.0000N,080-48-55.0000W,PR,,NON-NPIAS,,N,,,4,0
03396.03*A,8FD5,LYKES BRIGHTON,OKEECHOBEE,FL,ASO,ORL,PR,27-11-20.1720N,081-05-13.2400W,PR,,NON-NPIAS,,N,,,1,0
03396.*A,OBE,OKEECHOBEE COUNTY,OKEECHOBEE,FL,ASO,ORL,PU,27-15-59.7000N,080-51-01.4000W,PU,,General Aviation,,N,100LLA,,26,0
03396.3*A,90FL,PAXTON,OKEECHOBEE,FL,ASO,ORL,PR,27-21-40.1540N,080-45-39.2120W,PR,,NON-NPIAS,,N,,,1,0
03396.5*A,33FA,RECREATION CORPORATION,OKEECHOBEE,FL,ASO,ORL,PR,27-35-53.1250N,080-50-45.2180W,PR,,NON-NPIAS,,N,,,1,0
03396.1*A,FD70,RIVER ACRES,OKEECHOBEE,FL,ASO,ORL,PR,27-19-31.1550N,081-01-43.2340W,PR,,NON-NPIAS,,N,,,26,0
03396.02*A,00FL,RIVER OAK,OKEECHOBEE,FL,ASO,ORL,PR,27-13-51.1670N,080-58-09.2300W,PR,,NON-NPIAS,,N,,,38,0
03396.11*A,08FD,SUNNILAND RANCH,OKEECHOBEE,FL,ASO,ORL,PR,27-21-47.1540N,080-46-22.2130W,PR,,NON-NPIAS,,N,,,3,0
03396.41*A,32FA,SUNSET STRIP AIRPARK,OKEECHOBEE,FL,ASO,ORL,PR,27-14-03.1660N,080-54-13.2240W,PR,,NON-NPIAS,,N,,,5,0
03397.1*C,24FA,LAKE WEIR,OKLAWAHA,FL,ASO,ORL,PR,29-02-03.9330N,081-57-02.3040W,PR,,NON-NPIAS,,N,,,1,27254
03397.4*A,FA38,WOODS AND LAKES AIRPARK,OKLAWAHA,FL,ASO,ORL,PR,29-07-24.9250N,081-53-13.3000W,PR,,NON-NPIAS,,N,,,37,0
03400.01*C,FD80,MANATEE,OLD TOWN,FL,ASO,ORL,PR,29-30-21.0000N,082-59-02.0000W,PR,,NON-NPIAS,,N,,,0,0
03400.*A,5FD0,MANATEE SPRINGS,OLD TOWN,FL,ASO,ORL,PR,29-29-33.8490N,082-59-28.4490W,PR,,NON-NPIAS,,N,,,1,0
03400.02*H,0FL3,OLD TOWN EMS,OLD TOWN,FL,ASO,ORL,PR,29-36-11.8000N,082-58-48.5800W,PR,,NON-NPIAS,,N,,,0,0
03402.*H,3FL2,FLORIDA HOSPITAL-FISH MEMORIAL,ORANGE CITY,FL,ASO,ORL,PR,28-54-53.0000N,081-17-05.0000W,PR,,NON-NPIAS,,N,,,0,0
03403.*C,62FD,DOCTORS LAKE,ORANGE PARK,FL,ASO,ORL,PR,30-07-31.0000N,081-44-39.0000W,PR,,NON-NPIAS,,N,,,1,100245
03403.01*H,20FA,ORANGE PARK MEDICAL CENTER,ORANGE PARK,FL,ASO,ORL,PR,30-09-55.0000N,081-44-10.5000W,PR,,NON-NPIAS,,N,,,0,0
